file name,label
no_pingo4038.tif,0.0
no_pingo8406.tif,0.0
no_pingo1620.tif,0.0
no_pingo781.tif,0.0
no_pingo248.tif,0.0
no_pingo7244.tif,0.0
no_pingo7228.tif,0.0
no_pingo444.tif,0.0
no_pingo3625.tif,0.0
no_pingo9043.tif,0.0
no_pingo5000.tif,0.0
no_pingo3012.tif,0.0
no_pingo2772.tif,0.0
no_pingo4184.tif,0.0
no_pingo7787.tif,0.0
no_pingo2852.tif,0.0
no_pingo5748.tif,0.0
no_pingo9395.tif,0.0
yes_pingo14642.tif,1.0
no_pingo8410.tif,0.0
no_pingo1496.tif,0.0
no_pingo4308.tif,0.0
no_pingo983.tif,0.0
no_pingo6850.tif,0.0
no_pingo384.tif,0.0
no_pingo7993.tif,0.0
no_pingo8064.tif,0.0
no_pingo6449.tif,0.0
no_pingo5875.tif,0.0
no_pingo969.tif,0.0
no_pingo2537.tif,0.0
no_pingo6371.tif,0.0
no_pingo537.tif,0.0
no_pingo796.tif,0.0
no_pingo2241.tif,0.0
yes_pingo18855.tif,1.0
no_pingo2217.tif,0.0
no_pingo7066.tif,0.0
no_pingo8319.tif,0.0
yes_pingo2236.tif,1.0
no_pingo2639.tif,0.0
no_pingo5701.tif,0.0
no_pingo2527.tif,0.0
no_pingo6644.tif,0.0
no_pingo9431.tif,0.0
yes_pingo4815.tif,1.0
no_pingo9490.tif,0.0
no_pingo6911.tif,0.0
no_pingo7148.tif,0.0
no_pingo194.tif,0.0
no_pingo1298.tif,0.0
no_pingo2406.tif,0.0
no_pingo1786.tif,0.0
no_pingo3977.tif,0.0
no_pingo457.tif,0.0
no_pingo7992.tif,0.0
no_pingo7715.tif,0.0
no_pingo6294.tif,0.0
no_pingo7911.tif,0.0
no_pingo351.tif,0.0
no_pingo3772.tif,0.0
no_pingo4706.tif,0.0
no_pingo4382.tif,0.0
no_pingo4485.tif,0.0
no_pingo3019.tif,0.0
no_pingo4834.tif,0.0
no_pingo1303.tif,0.0
no_pingo5686.tif,0.0
no_pingo3232.tif,0.0
yes_pingo13444.tif,1.0
no_pingo5859.tif,0.0
no_pingo2860.tif,0.0
no_pingo9418.tif,0.0
no_pingo1159.tif,0.0
no_pingo5224.tif,0.0
no_pingo8929.tif,0.0
no_pingo8360.tif,0.0
no_pingo6802.tif,0.0
no_pingo3682.tif,0.0
no_pingo9140.tif,0.0
no_pingo7329.tif,0.0
no_pingo8949.tif,0.0
no_pingo4338.tif,0.0
no_pingo5962.tif,0.0
no_pingo2442.tif,0.0
no_pingo7268.tif,0.0
no_pingo7197.tif,0.0
no_pingo7693.tif,0.0
no_pingo2204.tif,0.0
no_pingo5223.tif,0.0
no_pingo5678.tif,0.0
no_pingo2268.tif,0.0
no_pingo9236.tif,0.0
no_pingo3291.tif,0.0
no_pingo2261.tif,0.0
no_pingo5573.tif,0.0
no_pingo524.tif,0.0
no_pingo9329.tif,0.0
no_pingo1431.tif,0.0
no_pingo3276.tif,0.0
no_pingo2371.tif,0.0
no_pingo8262.tif,0.0
no_pingo5903.tif,0.0
yes_pingo6566.tif,1.0
no_pingo7789.tif,0.0
no_pingo167.tif,0.0
no_pingo2655.tif,0.0
no_pingo6418.tif,0.0
no_pingo8038.tif,0.0
no_pingo4448.tif,0.0
no_pingo399.tif,0.0
no_pingo1470.tif,0.0
no_pingo2888.tif,0.0
no_pingo6511.tif,0.0
no_pingo2207.tif,0.0
no_pingo8548.tif,0.0
no_pingo5053.tif,0.0
no_pingo3285.tif,0.0
yes_pingo12865.tif,1.0
no_pingo8201.tif,0.0
no_pingo8556.tif,0.0
no_pingo6544.tif,0.0
no_pingo1998.tif,0.0
no_pingo5478.tif,0.0
no_pingo3138.tif,0.0
no_pingo8334.tif,0.0
no_pingo4435.tif,0.0
no_pingo1670.tif,0.0
no_pingo1346.tif,0.0
no_pingo360.tif,0.0
no_pingo6042.tif,0.0
no_pingo7491.tif,0.0
no_pingo6087.tif,0.0
no_pingo819.tif,0.0
no_pingo3448.tif,0.0
no_pingo8845.tif,0.0
no_pingo7046.tif,0.0
no_pingo5974.tif,0.0
no_pingo3626.tif,0.0
yes_pingo15336.tif,1.0
no_pingo7949.tif,0.0
no_pingo6541.tif,0.0
no_pingo2350.tif,0.0
no_pingo1400.tif,0.0
no_pingo3946.tif,0.0
no_pingo8684.tif,0.0
no_pingo5072.tif,0.0
no_pingo830.tif,0.0
no_pingo1674.tif,0.0
no_pingo1627.tif,0.0
no_pingo8108.tif,0.0
yes_pingo8746.tif,1.0
no_pingo8085.tif,0.0
no_pingo9473.tif,0.0
yes_pingo13263.tif,1.0
no_pingo4522.tif,0.0
no_pingo3002.tif,0.0
no_pingo4069.tif,0.0
no_pingo2322.tif,0.0
no_pingo3887.tif,0.0
no_pingo3148.tif,0.0
no_pingo6012.tif,0.0
no_pingo3107.tif,0.0
no_pingo5675.tif,0.0
no_pingo2831.tif,0.0
yes_pingo5601.tif,1.0
no_pingo6226.tif,0.0
no_pingo805.tif,0.0
yes_pingo18904.tif,1.0
no_pingo8534.tif,0.0
no_pingo7692.tif,0.0
no_pingo1614.tif,0.0
no_pingo3018.tif,0.0
no_pingo611.tif,0.0
no_pingo171.tif,0.0
no_pingo5604.tif,0.0
no_pingo6782.tif,0.0
no_pingo1983.tif,0.0
no_pingo5630.tif,0.0
no_pingo6385.tif,0.0
yes_pingo18597.tif,1.0
no_pingo9333.tif,0.0
no_pingo6688.tif,0.0
no_pingo6456.tif,0.0
yes_pingo9373.tif,1.0
no_pingo598.tif,0.0
no_pingo1984.tif,0.0
no_pingo3623.tif,0.0
no_pingo7079.tif,0.0
no_pingo5138.tif,0.0
no_pingo1370.tif,0.0
no_pingo2787.tif,0.0
no_pingo5422.tif,0.0
no_pingo7405.tif,0.0
yes_pingo4419.tif,1.0
no_pingo7844.tif,0.0
no_pingo6518.tif,0.0
no_pingo9407.tif,0.0
no_pingo9471.tif,0.0
no_pingo5238.tif,0.0
no_pingo7487.tif,0.0
no_pingo4865.tif,0.0
no_pingo4902.tif,0.0
no_pingo6071.tif,0.0
no_pingo7339.tif,0.0
no_pingo8618.tif,0.0
no_pingo2096.tif,0.0
no_pingo6604.tif,0.0
no_pingo9242.tif,0.0
no_pingo6811.tif,0.0
no_pingo8575.tif,0.0
no_pingo587.tif,0.0
no_pingo6234.tif,0.0
no_pingo5727.tif,0.0
no_pingo2140.tif,0.0
no_pingo5568.tif,0.0
no_pingo4222.tif,0.0
yes_pingo639.tif,1.0
no_pingo7139.tif,0.0
no_pingo6394.tif,0.0
no_pingo3329.tif,0.0
no_pingo8001.tif,0.0
no_pingo5375.tif,0.0
no_pingo8283.tif,0.0
no_pingo8381.tif,0.0
no_pingo3884.tif,0.0
no_pingo7638.tif,0.0
no_pingo4780.tif,0.0
no_pingo8507.tif,0.0
yes_pingo13145.tif,1.0
yes_pingo15442.tif,1.0
no_pingo8375.tif,0.0
no_pingo2382.tif,0.0
no_pingo5783.tif,0.0
no_pingo1313.tif,0.0
no_pingo4636.tif,0.0
no_pingo5062.tif,0.0
no_pingo3984.tif,0.0
no_pingo806.tif,0.0
no_pingo1374.tif,0.0
no_pingo1968.tif,0.0
no_pingo6387.tif,0.0
no_pingo5908.tif,0.0
no_pingo5559.tif,0.0
no_pingo9079.tif,0.0
no_pingo3381.tif,0.0
no_pingo6119.tif,0.0
no_pingo3635.tif,0.0
yes_pingo13363.tif,1.0
no_pingo8329.tif,0.0
yes_pingo15430.tif,1.0
no_pingo4977.tif,0.0
no_pingo7845.tif,0.0
yes_pingo4410.tif,1.0
no_pingo4819.tif,0.0
no_pingo3751.tif,0.0
no_pingo8990.tif,0.0
no_pingo5909.tif,0.0
no_pingo7136.tif,0.0
no_pingo8832.tif,0.0
no_pingo7490.tif,0.0
no_pingo1275.tif,0.0
no_pingo3993.tif,0.0
no_pingo1545.tif,0.0
no_pingo5077.tif,0.0
no_pingo8910.tif,0.0
no_pingo1687.tif,0.0
no_pingo7181.tif,0.0
no_pingo8592.tif,0.0
yes_pingo18487.tif,1.0
no_pingo2668.tif,0.0
no_pingo8288.tif,0.0
no_pingo6851.tif,0.0
no_pingo3438.tif,0.0
no_pingo3106.tif,0.0
no_pingo2134.tif,0.0
no_pingo8593.tif,0.0
no_pingo4639.tif,0.0
no_pingo8830.tif,0.0
no_pingo2308.tif,0.0
no_pingo7323.tif,0.0
no_pingo8727.tif,0.0
no_pingo4087.tif,0.0
no_pingo4143.tif,0.0
no_pingo1890.tif,0.0
no_pingo6908.tif,0.0
no_pingo6875.tif,0.0
no_pingo4417.tif,0.0
no_pingo5322.tif,0.0
no_pingo4547.tif,0.0
no_pingo5634.tif,0.0
no_pingo2529.tif,0.0
no_pingo6336.tif,0.0
no_pingo4501.tif,0.0
no_pingo4827.tif,0.0
no_pingo8271.tif,0.0
no_pingo1611.tif,0.0
no_pingo461.tif,0.0
no_pingo6053.tif,0.0
no_pingo5325.tif,0.0
no_pingo1863.tif,0.0
no_pingo3507.tif,0.0
no_pingo750.tif,0.0
no_pingo6422.tif,0.0
no_pingo1089.tif,0.0
no_pingo8835.tif,0.0
no_pingo5632.tif,0.0
no_pingo9130.tif,0.0
no_pingo6543.tif,0.0
no_pingo4358.tif,0.0
no_pingo2057.tif,0.0
no_pingo5904.tif,0.0
no_pingo1927.tif,0.0
no_pingo7078.tif,0.0
no_pingo1604.tif,0.0
no_pingo7660.tif,0.0
no_pingo5983.tif,0.0
yes_pingo3129.tif,1.0
no_pingo7269.tif,0.0
no_pingo4211.tif,0.0
no_pingo809.tif,0.0
no_pingo6184.tif,0.0
no_pingo3074.tif,0.0
no_pingo4077.tif,0.0
no_pingo6706.tif,0.0
no_pingo9237.tif,0.0
no_pingo6049.tif,0.0
no_pingo3904.tif,0.0
no_pingo5520.tif,0.0
no_pingo2863.tif,0.0
yes_pingo8460.tif,1.0
no_pingo1322.tif,0.0
no_pingo1091.tif,0.0
no_pingo2339.tif,0.0
no_pingo3703.tif,0.0
no_pingo1793.tif,0.0
no_pingo5264.tif,0.0
no_pingo7747.tif,0.0
no_pingo4577.tif,0.0
no_pingo4259.tif,0.0
no_pingo2705.tif,0.0
no_pingo8118.tif,0.0
no_pingo5901.tif,0.0
no_pingo8029.tif,0.0
no_pingo9294.tif,0.0
yes_pingo9891.tif,1.0
no_pingo8120.tif,0.0
no_pingo7612.tif,0.0
no_pingo6843.tif,0.0
no_pingo3943.tif,0.0
no_pingo1584.tif,0.0
no_pingo5930.tif,0.0
no_pingo2120.tif,0.0
no_pingo792.tif,0.0
no_pingo772.tif,0.0
no_pingo7982.tif,0.0
no_pingo3905.tif,0.0
no_pingo744.tif,0.0
no_pingo3564.tif,0.0
no_pingo3694.tif,0.0
no_pingo3339.tif,0.0
no_pingo7473.tif,0.0
no_pingo84.tif,0.0
no_pingo5670.tif,0.0
no_pingo3499.tif,0.0
no_pingo6595.tif,0.0
yes_pingo13743.tif,1.0
no_pingo7444.tif,0.0
no_pingo3729.tif,0.0
no_pingo1711.tif,0.0
no_pingo6923.tif,0.0
no_pingo9277.tif,0.0
no_pingo2446.tif,0.0
no_pingo1173.tif,0.0
no_pingo559.tif,0.0
no_pingo2722.tif,0.0
no_pingo5152.tif,0.0
no_pingo5199.tif,0.0
no_pingo8097.tif,0.0
no_pingo8313.tif,0.0
no_pingo2170.tif,0.0
no_pingo9108.tif,0.0
no_pingo3738.tif,0.0
no_pingo3532.tif,0.0
no_pingo3423.tif,0.0
no_pingo9234.tif,0.0
no_pingo9463.tif,0.0
no_pingo8189.tif,0.0
no_pingo1791.tif,0.0
yes_pingo6060.tif,1.0
no_pingo1820.tif,0.0
no_pingo2687.tif,0.0
no_pingo5092.tif,0.0
no_pingo8037.tif,0.0
no_pingo8432.tif,0.0
no_pingo6762.tif,0.0
no_pingo8408.tif,0.0
no_pingo8274.tif,0.0
no_pingo8149.tif,0.0
no_pingo1433.tif,0.0
no_pingo7122.tif,0.0
no_pingo7766.tif,0.0
no_pingo3173.tif,0.0
no_pingo1329.tif,0.0
no_pingo3992.tif,0.0
no_pingo9174.tif,0.0
no_pingo6876.tif,0.0
no_pingo7260.tif,0.0
no_pingo4653.tif,0.0
no_pingo9343.tif,0.0
no_pingo363.tif,0.0
no_pingo3547.tif,0.0
no_pingo4320.tif,0.0
no_pingo2063.tif,0.0
no_pingo3644.tif,0.0
no_pingo7633.tif,0.0
yes_pingo12759.tif,1.0
no_pingo794.tif,0.0
no_pingo6411.tif,0.0
no_pingo5688.tif,0.0
no_pingo3613.tif,0.0
no_pingo7500.tif,0.0
no_pingo2353.tif,0.0
no_pingo532.tif,0.0
no_pingo6707.tif,0.0
no_pingo6028.tif,0.0
no_pingo4866.tif,0.0
no_pingo1804.tif,0.0
no_pingo3158.tif,0.0
no_pingo2100.tif,0.0
no_pingo3193.tif,0.0
no_pingo1524.tif,0.0
no_pingo8837.tif,0.0
no_pingo6257.tif,0.0
no_pingo4959.tif,0.0
no_pingo980.tif,0.0
no_pingo362.tif,0.0
no_pingo5633.tif,0.0
no_pingo1932.tif,0.0
no_pingo5116.tif,0.0
no_pingo540.tif,0.0
no_pingo6041.tif,0.0
no_pingo7674.tif,0.0
yes_pingo15312.tif,1.0
no_pingo6819.tif,0.0
yes_pingo7288.tif,1.0
yes_pingo7073.tif,1.0
no_pingo3215.tif,0.0
no_pingo6717.tif,0.0
yes_pingo13461.tif,1.0
no_pingo8065.tif,0.0
no_pingo1316.tif,0.0
no_pingo4353.tif,0.0
no_pingo1704.tif,0.0
no_pingo3408.tif,0.0
no_pingo5340.tif,0.0
no_pingo9435.tif,0.0
yes_pingo18006.tif,1.0
no_pingo7281.tif,0.0
no_pingo479.tif,0.0
no_pingo269.tif,0.0
no_pingo6957.tif,0.0
yes_pingo8113.tif,1.0
no_pingo4829.tif,0.0
no_pingo2066.tif,0.0
no_pingo3758.tif,0.0
no_pingo6022.tif,0.0
no_pingo8596.tif,0.0
no_pingo7231.tif,0.0
no_pingo5800.tif,0.0
no_pingo7930.tif,0.0
no_pingo4349.tif,0.0
no_pingo5473.tif,0.0
no_pingo4109.tif,0.0
no_pingo7076.tif,0.0
no_pingo8150.tif,0.0
no_pingo1513.tif,0.0
no_pingo8586.tif,0.0
yes_pingo12036.tif,1.0
no_pingo496.tif,0.0
no_pingo1606.tif,0.0
no_pingo8747.tif,0.0
no_pingo5854.tif,0.0
no_pingo8237.tif,0.0
no_pingo7270.tif,0.0
no_pingo5617.tif,0.0
no_pingo9297.tif,0.0
no_pingo7113.tif,0.0
no_pingo3057.tif,0.0
no_pingo9379.tif,0.0
no_pingo8427.tif,0.0
no_pingo6214.tif,0.0
yes_pingo19290.tif,1.0
no_pingo4510.tif,0.0
no_pingo440.tif,0.0
no_pingo5746.tif,0.0
no_pingo3052.tif,0.0
no_pingo5028.tif,0.0
no_pingo5981.tif,0.0
no_pingo669.tif,0.0
no_pingo4152.tif,0.0
no_pingo1247.tif,0.0
no_pingo7681.tif,0.0
no_pingo5720.tif,0.0
yes_pingo4420.tif,1.0
no_pingo824.tif,0.0
no_pingo6223.tif,0.0
no_pingo1537.tif,0.0
no_pingo7771.tif,0.0
no_pingo9149.tif,0.0
no_pingo174.tif,0.0
yes_pingo719.tif,1.0
no_pingo6617.tif,0.0
no_pingo7761.tif,0.0
no_pingo2802.tif,0.0
no_pingo6874.tif,0.0
no_pingo8422.tif,0.0
no_pingo8027.tif,0.0
yes_pingo18348.tif,1.0
no_pingo5811.tif,0.0
no_pingo1465.tif,0.0
no_pingo4838.tif,0.0
no_pingo1903.tif,0.0
no_pingo898.tif,0.0
no_pingo8664.tif,0.0
no_pingo3435.tif,0.0
no_pingo5729.tif,0.0
no_pingo5948.tif,0.0
no_pingo4901.tif,0.0
no_pingo5517.tif,0.0
yes_pingo7559.tif,1.0
no_pingo784.tif,0.0
no_pingo8445.tif,0.0
no_pingo8091.tif,0.0
no_pingo2904.tif,0.0
no_pingo8393.tif,0.0
no_pingo608.tif,0.0
no_pingo4894.tif,0.0
no_pingo7663.tif,0.0
no_pingo2244.tif,0.0
no_pingo2137.tif,0.0
no_pingo5988.tif,0.0
no_pingo8472.tif,0.0
no_pingo3848.tif,0.0
no_pingo7273.tif,0.0
no_pingo3328.tif,0.0
yes_pingo11611.tif,1.0
no_pingo7320.tif,0.0
no_pingo5265.tif,0.0
no_pingo8858.tif,0.0
no_pingo459.tif,0.0
no_pingo4997.tif,0.0
no_pingo3806.tif,0.0
no_pingo2131.tif,0.0
no_pingo6476.tif,0.0
no_pingo8812.tif,0.0
yes_pingo10089.tif,1.0
no_pingo1147.tif,0.0
no_pingo3420.tif,0.0
no_pingo8629.tif,0.0
no_pingo1718.tif,0.0
no_pingo2103.tif,0.0
no_pingo4885.tif,0.0
no_pingo1556.tif,0.0
no_pingo3923.tif,0.0
no_pingo9424.tif,0.0
no_pingo3493.tif,0.0
no_pingo8211.tif,0.0
no_pingo6051.tif,0.0
no_pingo6616.tif,0.0
no_pingo5806.tif,0.0
no_pingo7178.tif,0.0
no_pingo4296.tif,0.0
no_pingo3891.tif,0.0
no_pingo7069.tif,0.0
no_pingo6399.tif,0.0
no_pingo1707.tif,0.0
no_pingo2218.tif,0.0
no_pingo7141.tif,0.0
no_pingo7137.tif,0.0
no_pingo4403.tif,0.0
no_pingo2387.tif,0.0
no_pingo1589.tif,0.0
no_pingo1807.tif,0.0
no_pingo9385.tif,0.0
yes_pingo18365.tif,1.0
no_pingo4725.tif,0.0
no_pingo834.tif,0.0
yes_pingo4801.tif,1.0
no_pingo5416.tif,0.0
no_pingo2299.tif,0.0
no_pingo8825.tif,0.0
no_pingo4321.tif,0.0
no_pingo4243.tif,0.0
no_pingo8387.tif,0.0
no_pingo6118.tif,0.0
no_pingo1405.tif,0.0
yes_pingo6397.tif,1.0
no_pingo7175.tif,0.0
no_pingo5370.tif,0.0
no_pingo1970.tif,0.0
no_pingo9199.tif,0.0
no_pingo7461.tif,0.0
no_pingo7504.tif,0.0
no_pingo241.tif,0.0
no_pingo9449.tif,0.0
no_pingo2857.tif,0.0
no_pingo8743.tif,0.0
no_pingo7926.tif,0.0
no_pingo6725.tif,0.0
no_pingo9163.tif,0.0
no_pingo1769.tif,0.0
no_pingo5591.tif,0.0
no_pingo1741.tif,0.0
yes_pingo6886.tif,1.0
no_pingo9109.tif,0.0
no_pingo4278.tif,0.0
no_pingo2251.tif,0.0
no_pingo1466.tif,0.0
no_pingo2963.tif,0.0
no_pingo9070.tif,0.0
no_pingo1865.tif,0.0
no_pingo3274.tif,0.0
no_pingo5270.tif,0.0
no_pingo9231.tif,0.0
no_pingo2026.tif,0.0
no_pingo4367.tif,0.0
no_pingo5718.tif,0.0
no_pingo8015.tif,0.0
no_pingo8133.tif,0.0
no_pingo7023.tif,0.0
no_pingo7241.tif,0.0
no_pingo6075.tif,0.0
no_pingo4881.tif,0.0
no_pingo5113.tif,0.0
no_pingo3327.tif,0.0
no_pingo821.tif,0.0
no_pingo8234.tif,0.0
yes_pingo5837.tif,1.0
no_pingo1053.tif,0.0
no_pingo6348.tif,0.0
no_pingo4781.tif,0.0
no_pingo1392.tif,0.0
no_pingo3713.tif,0.0
